,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,199131002,1/2/2017 12:09,1,Congestion ,95,5760,0.2,11,37.0,37.0,45.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:10,1,Congestion ,90,5700,0.2,12,39.0,37.0,46.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:11,1,Congestion ,85,5580,0.2,14,41.0,37.0,46.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:12,1,Congestion ,79,5460,0.2,15,45.0,37.0,47.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:13,1,Congestion ,74,5280,0.2,16,48.0,37.0,47.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:14,1,Congestion ,68,5100,0.2,19,52.0,37.0,46.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:15,1,Congestion ,61,4860,0.2,21,58.0,37.0,49.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:16,1,Congestion ,58,4680,0.3,23,61.0,37.0,49.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:17,1,Congestion ,50,4500,0.3,25,70.0,37.0,49.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:18,1,Congestion ,45,4380,0.3,28,78.0,37.0,49.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:19,1,Congestion ,40,4320,0.3,29,88.0,37.0,49.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:20,1,Congestion ,35,4260,0.3,31,101.0,37.0,50.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:21,1,Congestion ,34,4200,0.3,31,104.0,37.0,50.0,2.0,,0.0,0.0
0,199131002,1/2/2017 12:22,1,Congestion ,31,4200,0.3,32,114.0,37.0,50.0,2.0,,0.0,0.0
